0	1
gegar	tergegar
gegas	gegas
gegas	bergegas
gegas	bergegas-gegas
gegas	menggegas
gegas	menggegaskan
gegas	mempergegas
gegas	tergegas
gegas	tergegas-gegas
gegas	penggegasan
geger	geger
geger	menggeger
geger	menggegerkan
geger	kegegeran
gejolak	gejolak
gejolak	bergejolak
gejolak	menggejolak
gejos	gejos
gejos	menggejos
gejos	menggejoskan
gelagar,	gelagar,
gelagar,	bergelagar
gelagar,	bergelagaran
gelak	gelak
gelak	menggelakkan
gelak	tergelak
gelak	tergelak-gelak
gelandang	gelandang
gelandang	bergelandangan
gelandang	menggelandang
gelandang	gelandangan
gelang	gelang
gelang	gelang-gelang
gelang	bergelang-gelang
gelang	pergelangan
gelanggang	gelanggang
gelanggang	bergelanggang
gelanggang	menggelanggang
gelangsar,	gelangsar,
gelangsar,	menggelangsar
gelangsar,	tergelangsar
gelantung,	gelantung,
gelantung,	bergelantung
gelantung,	bergelantungan
gelantung,	menggelantung
gelap	gelap
gelap	gelap-gelapan
gelap	bergelap-gelap
gelap	menggelap
gelap	menggelapkan
gelap	penggelapan
gelap	kegelapan
gelap	kegelap-gelapan
gelar	gelar
gelar	bergelar
gelar	menggelari
gelar	gelar
gelar	menggelar
gelar	pergelaran
gelar	mempergelarkan
gelar	pegelaran
gelas	gelas
gelas	bergelas-gelasan
gelas	menggelas
gelas	gelasan
gelayut,	gelayut,
gelayut,	bergelayut
gelayut,	bergelayutan
geleber	geleber
geleber	bergeleberan
geleber	menggeleber
gelecik,	gelecik,
gelecik,	menggelecik
gelecik,	tergelecik
geledah	geledah
geledah	menggeledah
geledah	menggeledahi
geledah	penggeledahan
gelegak,	gelegak,
gelegak,	bergelegak
gelegak,	menggelegak
gelegak,	menggelegakkan
gelegar	gelegar
gelegar	bergelegar
gelegar	menggelegar
gelek	gelek
gelek	menggelek
gelek	menggelekkan
gelembung	gelembung
gelembung	bergelembung
gelembung	menggelembung
gelembung	gelembung-gelembungan
gelendot	gelendot
gelendot	bergelendot
gelendot	bergelendotan
gelendot	menggelendot
geleng	geleng
geleng	bergeleng
geleng	bergeleng-geleng
geleng	menggeleng
geleng	menggelengkan
geleng	menggeleng-gelengkan
geleng	tergeleng-geleng
gelepar,	gelepar,
gelepar,	bergeleparan
gelepar,	menggelepar
gelepar,	menggelepar-gelepar
gelepar,	menggelepar-geleparkan
geleser	geleser
geleser	menggeleser
geleser	menggeleserkan
geletak	geletak
geletak	menggeletak
geletak	menggeletakkan
geletak	tergeletak
geletuk,	geletuk,
geletuk,	menggeletuk
geletuk,	gemeletuk
geli	geli
geli	menggeli
geli	menggelikan
geli	kegelian
geli	penggeli
geliang,	geliang,
geliang,	geliang-geliut
geliang,	menggeliang
geliang,	menggeliang-geliutkan
geliat,	geliat,
geliat,	geliat-geliut
geliat,	menggeliat
geliat,	dsb)tergeliat
gelimang,	gelimang,
gelimang,	bergelimang
gelimang,	menggelimangi
gelimpang,	gelimpang,
gelimpang,	bergelimpang
gelimpang,	bergelimpangan
gelimpang,	tergelimpang
gelimun,	gelimun,
gelimun,	bergelimun
gelimun,	menggelimuni
gelincir,	gelincir,
gelincir,	menggelincir
gelincir,	menggelincirkan
gelincir,	tergelincir
gelinding,	gelinding,
gelinding,	bergelindingan
gelinding,	menggelinding
gelinding,	menggelinding-gelinding
gelinding,	menggelindingkan
gelinding,	gelindingan
gelingsir,	gelingsir,
gelingsir,	bergelingsir
gelingsir,	menggelingsir
gelingsir,	tergelingsir
gelintir	gelintir
gelintir	gelintiran
gelintir	segelintir
gelisah	gelisah
gelisah	menggelisahi
gelisah	menggelisahkan
gelisah	kegelisahan
gelitik	gelitik
gelitik	menggelitik
gelitik	tergelitik
gelitik	gelitikan
gelombang	gelombang
gelombang	bergelombang
gelombang	menggelombang
gelontor	gelontor
gelontor	menggelontor
gelontor	penggelontoran
gelora	gelora
gelora	bergelora
gelora	menggelora
gelora	menggelorakan
gelugut,	gelugut,
gelugut,	bergelugut
gelugut,	menggelugut
gelundung	gelundung
gelundung	bergelundungan
gelundung	menggelundung
gelundung	menggelundungkan
gelung	gelung
gelung	bergelung
gelung	menggelung
gelung	menggelungkan
gelung	tergelung-gelung
gelung	gelungan
gelut	gelut
gelut	bergelut
gelut	menggelut
gelut	menggeluti
gelut	gelutan
gema	gema
gema	bergema
gema	menggema
gema	menggemai
gema	menggemakan
gemak	gemak
gemak	menggemak
gemak	menggemak-gemak
gemal	gemal
gemal	bergemal-gemal
gemal	menggemal
gemal	segemal
gemar	gemar
gemar	bergemar
gemar	menggemari
gemar	menggemarkan
gemar	penggemar
gemar	kegemaran
gemas	gemas
gemas	menggemaskan
gemas	kegemasan
gembala	gembala
gembala	menggembalakan
gembala	penggembala
gembala	penggembalaan
gembar-gembor	gembar-gembor
gembar-gembor	bergembar-gembor
gembar-gembor	menggembar-gemborkan
gembar-gembor	penggembar-gemboran
gembira	gembira
gembira	bergembira
gembira	menggembirakan
gembira	mempergembirakan
gembira	penggembira
gembira	kegembiraan
gembleng,	gembleng,
gembleng,	bergembleng
gembleng,	tergembleng
gembleng,	penggemblengan
gembok	gembok
gembok	bergembok
gembok	menggembok
gembok	tergembok
gembok	penggembok
gembos	gembos
gembos	menggembos
gembos	menggembosi
gembos	menggemboskan
gembos	penggembosan
gembung	gembung
gembung	bergembung
gembung	menggembungkan
gembung	penggembungan
gembut,	gembut,
gembut,	bergembut-gembut
gembut,	menggembut
geming	geming
geming	bergeming
geming	tergeming
gempa	gempa
gempa	bergempa
gempa	menggempakan
gempar	gempar
gempar	menggemparkan
gempar	kegemparan
gempur	gempur
gempur	menggempur
gempur	gempur-menggempur
gempur	penggempur
gempur	penggempuran
gemuk	gemuk
gemuk	menggemukkan
gemuk	penggemuk
gemuk	penggemukan
gemuk	kegemukan
gemuruh	gemuruh
gemuruh	bergemuruh
gemuruh	menggemuruh
gemuruh	kegemuruhan
genang,	genang,
genang,	bergenang
genang,	menggenang
genang,	menggenangi
genang,	tergenang
genang,	penggenangan
genang,	kegenangan
genap	genap
genap	menggenapi
genap	menggenapkan
genap	penggenap
genap	kegenapan
genap	segenap
gencar	gencar
gencar	menggencar
gencar	menggencarkan
gencat	gencat
gencat	menggencat
gencat	gencatan
gencet	gencet
gencet	menggencet
gencet	tergencet
gencet	gencetan
gendak	gendak
gendak	bergendak
gendak	bergendakan
gendak	menggendaki
gendang	gendang
gendang	gendang-gendang
gendang	bergendang
gendang	gendangan
gendong	gendong
gendong	menggendong
gendong	gendongan
gendut	gendut
gendut	menggendut
gendut	menggenduti
gendut	menggendutkan
gendut	kegendutan
genggam	genggam
genggam	bergenggam
genggam	menggenggam
genggam	menggenggamkan
genggam	tergenggam
genggam	genggaman
genggam	segenggam
gengsi	gengsi
gengsi	gengsi-gengsian
gengsi	bergengsi
genjot	genjot
genjot	menggenjot
genjot	genjotan
genjot	genjot-genjotan
genjot	penggenjot
genjot	penggenjotan
gentar	gentar
gentar	bergentar
gentar	menggentar
gentar	menggentari
gentar	menggentarkan
gentar	penggentar
gentar	penggentaran
gentar	kegentaran
gentayang,	gentayang,
gentayang,	gentayangan
gentayang,	bergentayangan
gentel	gentel
gentel	menggentel
gentel	menggenteli
genting	genting
genting	menggenting
genting	menggentingkan
genting	penggentingan
genting	kegentingan
gepok	gepok
gepok	bergepok-gepok
gepok	gepokan
gepok	segepok
gera	gera
gera	menggera
gera	penggera
gerabak,	gerabak,
gerabak,	menggerabak
gerabak,	menggerabakkan
geragap,	geragap,
geragap,	menggeragap
geragap,	geragapan
gerai	gerai
gerai	menggeraikan
gerai	tergerai
gerai	tergerai-gerai
gerak	gerak
gerak	bergerak
gerak	menggerakkan
gerak	menggerak-gerakkan
gerak	tergerak
gerak	gerakan
gerak	pergerakan
gerak	penggerak
gerak	penggerakan
geram	geram
geram	menggeram
geram	menggeramkan
geram	kegeraman
geram	geram
geram	menggeram
geram	geraman
gerawat,	gerawat,
gerawat,	menggerawat
gerawat,	menggerawatkan
gerayang	gerayang
gerayang	menggerayang
gerayang	bergerayangan
gerayang	menggerayangi
gerayang	gerayangan
gerayang	penggerayangan
gerbang,	gerbang,
gerbang,	menggerbang
gerbang,	menggerbangkan
gerbang,	tegerbang-gerbang
gerebek	gerebek
gerebek	menggerebek
gerebek	penggerebekan
gerecok	gerecok
gerecok	menggerecok
gerecok	menggerecoki
gerek	gerek
gerek	bergerek-gerek
gerek	menggerek
gerek	menggerekkan
gerek	penggerek
geret	geret
geret	menggeret
geret	geretan
gergaji	gergaji
gergaji	menggergaji
gergaji	gergajian
gergaji	penggergaji
gergaji	penggergajian
germut	germut
germut	menggermut
germut	menggermuti
gerobok	gerobok
gerobok	bergerobok
gerobok	menggerobok
gerogot	gerogot
gerogot	menggerogoti
gerogot	penggerogotan
gerojok,	gerojok,
gerojok,	menggerojok
gerojok,	gerojokan
gerombol,	gerombol,
gerombol,	bergerombol
gerombol,	gerombolan
geropyok	geropyok
geropyok	menggeropyok
geropyok	penggeropyokan
gertak	gertak
gertak	menggertak
gertak	menggertakkan
gertak	gertakan
gertak	penggertak
geruh	geruh
geruh	geruh-gerah
geruh	kegeruhan
gerung	gerung
gerung	gerumenggerung
gerung	tergerung
gerupuk	gerupuk
gerupuk	menggerupuk
gerupuk	menggerupukkan
gerus	gerus
gerus	menggerus
gerus	gerusan
gerus	gerus
gerus	menggerus
gerus	tergerus
gerus	gerusan
gerutu	gerutu
gerutu	menggerutu
gerutu	penggerutu
gesa,	gesa,
gesa,	bergesa-gesa
gesa,	menggesa
gesa,	menggesa-gesakan
gesa,	tergesa-gesa
gesa,	ketergesa-gesaan
gesek	gesek
gesek	bergesek
gesek	menggesek
gesek	menggesekkan
gesek	gesekan
gesek	pergesekan
gesek	mempergesekkan
gesek	penggesek
gesek	penggesekan
gesel	gesel
gesel	bergesel
gesel	menggesel
geser	geser
geser	bergeser
geser	bergeseran
geser	menggeser
geser	geseran
geser	pergeseran
geser	penggeseran
getah	getah
getah	bergetah
getah	menggetah
getah	tergetah
getah	pergetahan
getah	penggetahan
getang	getang
getang	menggetang
getang	penggetang
getar	getar
getar	bergetar
getar	menggetar
getar	menggetarkan
getar	getaran
getar	penggetar
getar	penggetaran
getil	getil
getil	menggetil
getil	segetil
gial	gial
gial	gial-gial
gial	gial-giul
gial	tergial
giat	giat
giat	bergiat
giat	menggiatkan
giat	mempergiat
giat	mempergiatkan
giat	pegiat
giat	kegiatan
giat	berkegiatan
giat	penggiat
giat	penggiatan
gidik	gidik
gidik	bergidik
gidik	menggidikkan
gigi	gigi
gigi	bergigi
gigi	pergigian
gigit	gigit
gigit	menggigit
gigit	menggigiti
gigit	tergigit
gigit	gigitan
gila	gila
gila	gila-gila
gila	menggila
gila	menggilakan
gila	tergila-gila
gila	gila-gilaan
gila	kegilaan
gila	kegila-gilaan
gila	penggila
gilap	gilap
gilap	gilap-gemilap
gilap	menggilapkan
gilap	penggilap
gilas	gilas
gilas	menggilas
gilas	tergilas
gilas	gilasan
gilas	penggilas
gilas	penggilasan
gili	gili
gili	menggili
gili	menggili-gili
gili	gilian
giling	giling
giling	menggiling
giling	giling-giling
giling	tergiling
giling	gilingan
giling	penggiling
giling	penggilingan
gilir	gilir
gilir	bergilir
gilir	bergilir-gilir
gilir	gilir-bergilir
gilir	bergiliran
gilir	mempergilirkan
gilir	giliran
gincu	gincu
gincu	bergincu
gincu	menggincu
girang	girang
girang	menggirangkan
girang	penggirang
girang	kegirangan
girang	kegirang-girangan
giur,	giur,
giur,	menggiurkan
giur,	tergiur
goak	goak
goak	goak-goak
goak	gegoakan
gocek	gocek
gocek	menggocek
gocek	gocekan
gocoh	gocoh
gocoh	bergocoh
gocoh	menggocoh
gocoh	pergocohan
goda	goda
goda	menggoda
goda	menggodai
goda	tergoda
goda	godaan
goda	penggoda
goda	penggodaan
godam	godam
godam	menggodam
godam	penggodam
godok	godok
godok	menggodok
godok	godokan
godok	penggodokan
godot	godot
godot	menggodot
godot	menggodot-godot
gojlok	gojlok
gojlok	menggojlok
gojlok	menggojloki
gojlok	gojlokan
gojlok	penggojlokan
golak	golak
golak	bergolak
golak	bergolak-golak
golak	golakan
golak	pergolakan
golek	golek
golek	bergolek
golek	bergolek-golek
golek	bergolekan
golek	menggolek
golek	menggolekkan
golek	tergolek
golek	tergolek-golek
golok	golok
golok	bergolok
golok	menggolok
golok	tergolok
golong	golong
golong	bergolong-golong
golong	menggolong
golong	menggolongkan
golong	tergolong
golong	golongan
golong	penggolong
golong	penggolongan
gonggong	gonggong
gonggong	menggonggong
gonggong	menggonggongi
gonggong	gonggongan
gongseng	gongseng
gongseng	menggongseng
gongseng	penggongsengan
gontai	gontai
gontai	bergontai
gontai	menggontai
gontai	tergontai-gontai
gontai	mempergontai
gontok	gontok
gontok	bergontok
gontok	gontok-gontokan
gontok	bergontokan
goreng	goreng
goreng	menggoreng
goreng	menggoreng-goreng
goreng	gorengan
goreng	penggorengan
gores	gores
gores	bergores
gores	bergores-gores
gores	menggores
gores	menggoreskan
gores	tergores
gores	goresan
gores	penggores
gores	penggoresan
gorok	gorok
gorok	menggorok
gorok	penggorokan
gosip	gosip
gosip	bergosip
gosip	menggosipkan
gosip	penggosip
gosip	pergosipan
gosok	gosok
gosok	bergosok
gosok	bergosokan
gosok	menggosok
gosok	menggosok-gosok
gosok	menggosokkan
gosok	gosokan
gosok	mempergosokkan
gosok	penggosok
gosok	penggosokan
gotong	gotong
gotong	royong
gotong	bergotong
gotong	royong
gotong	kegotongroyongan
goyah	goyah
goyah	bergoyah
goyah	menggoyahkan
goyah	tergoyahkan
goyah	kegoyahan
goyang	goyang
goyang	bergoyang
goyang	bergoyang-goyang
goyang	menggoyang
goyang	menggoyangkan
goyang	menggoyang-goyangkan
goyang	tergoyang
goyang	kegoyangan
granat	granat
granat	menggranat
granat	penggranatan
guam	guam
guam	berguam
guam	perguaman
guam	peguam
gubah	gubah
gubah	menggubah
gubah	gubahan
gubah	penggubah
gubah	penggubahan
gubris	gubris
gubris	menggubris
gubris	gubrisan
gudang	gudang
gudang	menggudangkan
gudang	pergudangan
gudang	penggudangan
gugah	gugah
gugah	menggugah
gugah	tergugah
gugah	gugahan
gugah	penggugah
gugat	gugat
gugat	menggugat
gugat	tergugat
gugat	gugatan
gugat	penggugat
gugat	penggugatan
guguk,	guguk,
guguk,	mengguguk
guguk,	terguguk
gugup	gugup
gugup	menggugupkan
gugup	penggugup
gugup	kegugupan
gugur	gugur
gugur	berguguran
gugur	menggugurkan
gugur	guguran
gugur	pengguguran
gugur	keguguran
gugus	gugus
gugus	bergugus-gugus
gugus	gugusan
guit	guit
guit	mengguit
guit	mengguit-guit
gula	gula
gula	gula-gula
gula	bergula
gula	menggula
gula	menggulai
gula	pergulaan
gulat	gulat
gulat	bergulat
gulat	pegulat
gulat	pergulatan
guling	guling
guling	berguling
guling	bergulingan
guling	mengguling
guling	menggulingkan
guling	terguling
guling	terguling-guling
gulir	gulir
gulir	bergulir
gulir	menggulir
gulir	menggulirkan
gulir	tergulir
gulir	pengguliran
gulung	gulung
gulung	bergulung
gulung	bergulung-gulung
gulung	menggulung
gulung	gulung-menggulung
gulung	tergulung
gulung	gulungan
gulung	penggulungan
gulut,	gulut,
gulut,	bergulut
gulut,	bergulut-gulut
gulut,	menggulut
gulut,	tergulut
gulut,	tergulut-gulut
gumam	gumam
gumam	bergumam
gumam	menggumam
gumpal	gumpal
gumpal	bergumpal
gumpal	bergumpal-gumpal
gumpal	menggumpal
gumpal	gumpalan
gumpal	penggumpalan
gumul	gumul
gumul	bergumul
gumul	menggumuli
gumul	pergumulan
guna	guna
guna	berguna
guna	menggunakan
guna	mempergunakan
guna	pengguna
guna	penggunaan
guna	kegunaan
guna	seguna
guncang	guncang
guncang	berguncang
guncang	mengguncangkan
guncang	terguncang
guncang	guncangan
guncang	keguncangan
gundah	gundah
gundah	menggundahkan
gundah	mempergundah
gundah	kegundahan
gundik	gundik
gundik	mempergundik
gundik	mempergundikkan
gundik	pergundikan
gunduk	gunduk
gunduk	bergunduk-gunduk
gunduk	gundukan
gundul	gundul
gundul	bergundul
gundul	menggundul
gundul	menggunduli
gundul	menggundulkan
gundul	penggundulan
gunjing	gunjing
gunjing	bergunjing
gunjing	menggunjing
gunjing	menggunjingkan
gunjing	gunjingan
gunjing	mempergunjingkan
gunjing	pergunjingan
gunting	gunting
gunting	menggunting
gunting	guntingan
gunting	penggunting
gunting	pengguntingan
guntur	guntur
guntur	mengguntur
guntur	menggunturkan
gunung	gunung
gunung	gunung-ganang
gunung	gunung-gemunung
gunung	bergunung-gunung
gunung	menggunung
gunung	gunungan
gunung	gunung-gunungan
gunung	pegunungan
gurah	gurah
gurah	bergurah
gurah	menggurah
guram	guram
guram	mengguram
guram	keguraman
gurat	gurat
gurat	menggurat
gurat	tergurat
gurat	guratan
gurau	gurau
gurau	bergurau
gurau	mengguraukan
gurau	gurauan
gurau	pergurauan
gurau	memperguraukan
gurit	gurit
gurit	menggurit
gurit	guritan
guru	guru
guru	berguru
guru	menggurui
guru	perguruan
guru	keguruan
gusar	gusar
gusar	menggusari
gusar	menggusarkan
gusar	kegusaran
gusel,	gusel,
gusel,	menggusel
gusel,	guselan
gusel,	berguselan
gusur	gusur
gusur	menggusur
gusur	tergusur
gusur	gusuran
gusur	pergusuran
gusur	penggusuran
guyub	guyub
guyub	berguyub
guyub	peguyuban
guyur	guyur
guyur	mengguyur
guyur	mengguyurkan
guyur	terguyur
habis	habis
habis	habis-habis
habis	berhabis
habis	menghabisi
habis	menghabiskan
habis	terhabiskan
habis	habis-habisan
habis	penghabisan
habis	kehabisan
habis	sehabis
habis	sehabis-habisnya
hablur	hablur
hablur	menghablur
hablur	menghablurkan
hablur	penghabluran
berhad	berhad
berhad	menghadkan
berhad	terhad
hadap	hadap
hadap	berhadapan
hadap	berhadap-hadapan
hadap	menghadap
hadap	menghadapi
hadap	menghadapkan
hadap	memperhadapkan
hadap	terhadap
hadap	hadapan
hadap	penghadapan
hadap	bersehadap
hadiah	hadiah
hadiah	berhadiah
hadiah	menghadiahkan
hadir	hadir
hadir	berhadir
hadir	menghadiri
hadir	menghadirkan
hadir	kehadiran
hafal	hafal
hafal	menghafal
hafal	menghafalkan
hafal	hafalan
hajat	hajat
hajat	berhajat
hajat	menghajati
hajat	menghajatkan
hajat	hajatan
haji	haji
haji	berhaji
haji	menghajikan
haji	perhajian
haji	kehajian
berhak	berhak
berhak	menghaki
berhak	menghakkan
hakim	hakim
hakim	berhakim
hakim	menghakimi
hakim	penghakiman
hakim	kehakiman
hala	hala
hala	berhala
hala	menghalakan
halal	halal
halal	menghalalkan
halal	penghalal
halal	penghalalan
halal	kehalalan
halang	halang
halang	menghalang
halang	berhalangan
halang	menghalangi
halang	menghalang-halangi
halang	terhalang
halang	halangan
halang	penghalang
halau	halau
halau	menghalau
halau	penghalau
halau	penghalauan
haluan	haluan
haluan	berhaluan
haluan	sehaluan
halus	halus
halus	menghalusi
halus	menghaluskan
halus	memperhalus
halus	kehalusan
hamba	hamba
hamba	berhamba
hamba	menghamba
hamba	menghambai
hamba	menghambakan
hamba	penghambaan
hamba	memperhamba
hamba	memperhambakan
hamba	perhambaan
hambat	hambat
hambat	menghambat
hambat	terhambat
hambat	terhambat-hambat
hambat	hambatan
hambat	penghambat
hambat	penghambatan
hambat	hambat
hambat	menghambat
hambat	memperhambat
hambur,	hambur,
hambur,	berhamburan
hambur,	menghambur
hambur,	menghamburi
hambur,	menghamburkan
hambur,	menghambur-hamburkan
hambur,	terhambur
hambur,	hamburan
hambur,	suspensipenghamburan
hamil	hamil
hamil	menghamili
hamil	menghamilkan
hamil	penghamilan
hamil	kehamilan
hampa	hampa
hampa	menghampakan
hampa	kehampaan
hampar	hampar
hampar	menghampar
hampar	menghampari
hampar	menghamparkan
hampar	terhampar
hampar	hamparan
hampar	sehamparan
hampir	hampir
hampir	hampir-hampir
hampir	berhampiran
hampir	menghampiri
hampir	hampirkan
hampir	menghampirkan
hamun	hamun
hamun	berhamun-hamun
hamun	menghamuni
hancur	hancur
hancur	lebur
hancur	menghancurleburkan
hancur	penghancurleburan
hancur	hancur
hancur	luluh
hancur	menghancurluluhkan
hancur	hancur
hancur	hancur-hancuran
hancur	menghancurkan
hancur	hancur-menghancurkan
hancur	penghancuran
hancur	kehancuran
hangat	hangat
hangat	menghangat
hangat	menghangati
hangat	menghangatkan
hangat	penghangat
hangat	kehangatan
hangus	hangus
hangus	menghangus
hangus	menghanguskan
hangus	kehangusan
hantam	hantam
hantam	berhantam
hantam	menghantam
hantam	menghantamkan
hantam	hantaman
hantar,	hantar,
hantar,	berhantaran
hantar,	menghantar
hantar,	menghantarkan
hantar,	terhantar
hantar	hantar
hantar	berhantar
hantar	menghantar
hantar	menghantarkan
hantar	hantaran
hantar	penghantar
hantu	hantu
hantu	berhantu
hantu	menghantu
hantu	menghantui
hanyut	hanyut
hanyut	berhanyut
hanyut	berhanyut-hanyut
hanyut	menghanyutkan
hanyut	terhanyut
hanyut	penghanyutan
hapus	hapus
hapus	menghapus
hapus	menghapuskan
hapus	terhapus
hapus	penghapus
hapus	penghapusan
haram	haram
haram	mengharamkan
haram	pengharaman
harap	harap
harap	harap-harap,
harap	harap-harapan
harap	berharap
harap	berharapkan
harap	berharapan
harap	mengharap
harap	mengharapkan
harap	terharap-harap
harap	harapan
harap	pengharapan
harap	berpengharapan
hardik	hardik
hardik	menghardik
hardik	hardikan
harga	harga
harga	berharga
harga	menghargai
harga	menghargakan
harga	penghargaan
hari	hari
hari	berhari
hari	berhari-hari
hari	harian
hari	sehari
hari	seharian
hari	sehari-hari
hari	sehari-harian
hari	keseharian
harmonis	harmonis
harmonis	mengharmoniskan
harmonis	pengharmonisan
harmonis	keharmonisan
haru	haru
haru	mengharu
haru	mengharukan
haru	terharu
haru	keterharuan
haru	keharuan
haru	haru
haru	mengharu
haru	mengharukan
haru	pengharu
haru	haru
haru	biru
haru	mengharu
